Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Asia,,2021-01-30,0.04,"Data for China added, June 10"
Asia,,2021-01-31,0.05,"Data for China added, June 10"
Asia,,2021-02-01,0.05,"Data for China added, June 10"
Asia,,2021-02-02,0.05,"Data for China added, June 10"
Asia,,2021-02-03,0.05,"Data for China added, June 10"
Asia,,2021-02-04,0.05,"Data for China added, June 10"
Asia,,2021-02-05,0.05,"Data for China added, June 10"
Asia,,2021-02-06,0.05,"Data for China added, June 10"
Asia,,2021-02-07,0.05,"Data for China added, June 10"
Asia,,2021-02-08,0.06,"Data for China added, June 10"
Asia,,2021-02-09,0.06,"Data for China added, June 10"
Asia,,2021-02-10,0.06,"Data for China added, June 10"
Asia,,2021-02-11,0.07,"Data for China added, June 10"
Asia,,2021-02-12,0.07,"Data for China added, June 10"
Asia,,2021-02-13,0.08,"Data for China added, June 10"
Asia,,2021-02-14,0.08,"Data for China added, June 10"
Asia,,2021-02-15,0.09,"Data for China added, June 10"
Asia,,2021-02-16,0.1,"Data for China added, June 10"
Asia,,2021-02-17,0.1,"Data for China added, June 10"
Asia,,2021-02-18,0.11,"Data for China added, June 10"
Asia,,2021-02-19,0.12,"Data for China added, June 10"
Asia,,2021-02-20,0.13,"Data for China added, June 10"
Asia,,2021-02-21,0.13,"Data for China added, June 10"
Asia,,2021-02-22,0.14,"Data for China added, June 10"
Asia,,2021-02-23,0.19,"Data for China added, June 10"
Asia,,2021-02-24,0.2,"Data for China added, June 10"
Asia,,2021-02-25,0.21,"Data for China added, June 10"
Asia,,2021-02-26,0.22,"Data for China added, June 10"
Asia,,2021-02-27,0.23,"Data for China added, June 10"
Asia,,2021-02-28,0.24,"Data for China added, June 10"
Asia,,2021-03-01,0.24,"Data for China added, June 10"
Asia,,2021-03-02,0.25,"Data for China added, June 10"
Asia,,2021-03-03,0.26,"Data for China added, June 10"
Asia,,2021-03-04,0.27,"Data for China added, June 10"
Asia,,2021-03-05,0.28,"Data for China added, June 10"
Asia,,2021-03-06,0.29,"Data for China added, June 10"
Asia,,2021-03-07,0.3,"Data for China added, June 10"
Asia,,2021-03-08,0.31,"Data for China added, June 10"
Asia,,2021-03-09,0.32,"Data for China added, June 10"
Asia,,2021-03-10,0.33,"Data for China added, June 10"
Asia,,2021-03-11,0.34,"Data for China added, June 10"
Asia,,2021-03-12,0.35,"Data for China added, June 10"
Asia,,2021-03-13,0.36,"Data for China added, June 10"
Asia,,2021-03-14,0.37,"Data for China added, June 10"
Asia,,2021-03-15,0.39,"Data for China added, June 10"
Asia,,2021-03-16,0.41,"Data for China added, June 10"
Asia,,2021-03-17,0.43,"Data for China added, June 10"
Asia,,2021-03-18,0.45,"Data for China added, June 10"
Asia,,2021-03-19,0.47,"Data for China added, June 10"
Asia,,2021-03-20,0.48,"Data for China added, June 10"
Asia,,2021-03-21,0.48,"Data for China added, June 10"
Asia,,2021-03-22,0.5,"Data for China added, June 10"
Asia,,2021-03-23,0.52,"Data for China added, June 10"
Asia,,2021-03-24,0.54,"Data for China added, June 10"
Asia,,2021-03-25,0.55,"Data for China added, June 10"
Asia,,2021-03-26,0.57,"Data for China added, June 10"
Asia,,2021-03-27,0.57,"Data for China added, June 10"
Asia,,2021-03-28,0.58,"Data for China added, June 10"
Asia,,2021-03-29,0.58,"Data for China added, June 10"
Asia,,2021-03-30,0.59,"Data for China added, June 10"
Asia,,2021-03-31,0.61,"Data for China added, June 10"
Asia,,2021-04-01,0.64,"Data for China added, June 10"
Asia,,2021-04-02,0.65,"Data for China added, June 10"
Asia,,2021-04-03,0.66,"Data for China added, June 10"
Asia,,2021-04-04,0.67,"Data for China added, June 10"
Asia,,2021-04-05,0.68,"Data for China added, June 10"
Asia,,2021-04-06,0.7,"Data for China added, June 10"
Asia,,2021-04-07,0.72,"Data for China added, June 10"
Asia,,2021-04-08,0.74,"Data for China added, June 10"
Asia,,2021-04-09,0.75,"Data for China added, June 10"
Asia,,2021-04-10,0.78,"Data for China added, June 10"
Asia,,2021-04-11,0.79,"Data for China added, June 10"
Asia,,2021-04-12,0.81,"Data for China added, June 10"
Asia,,2021-04-13,0.83,"Data for China added, June 10"
Asia,,2021-04-14,0.85,"Data for China added, June 10"
Asia,,2021-04-15,0.87,"Data for China added, June 10"
Asia,,2021-04-16,0.89,"Data for China added, June 10"
Asia,,2021-04-17,0.91,"Data for China added, June 10"
Asia,,2021-04-18,0.94,"Data for China added, June 10"
Asia,,2021-04-19,0.97,"Data for China added, June 10"
Asia,,2021-04-20,1.01,"Data for China added, June 10"
Asia,,2021-04-21,1.03,"Data for China added, June 10"
Asia,,2021-04-22,1.08,"Data for China added, June 10"
Asia,,2021-04-23,1.09,"Data for China added, June 10"
Asia,,2021-04-24,1.1,"Data for China added, June 10"
Asia,,2021-04-25,1.15,"Data for China added, June 10"
Asia,,2021-04-26,1.19,"Data for China added, June 10"
Asia,,2021-04-27,1.24,"Data for China added, June 10"
Asia,,2021-04-28,1.28,"Data for China added, June 10"
Asia,,2021-04-29,1.33,"Data for China added, June 10"
Asia,,2021-04-30,1.37,"Data for China added, June 10"
Asia,,2021-05-01,1.39,"Data for China added, June 10"
Asia,,2021-05-02,1.4,"Data for China added, June 10"
Asia,,2021-05-03,1.43,"Data for China added, June 10"
Asia,,2021-05-04,1.48,"Data for China added, June 10"
Asia,,2021-05-05,1.52,"Data for China added, June 10"
Asia,,2021-05-06,1.57,"Data for China added, June 10"
Asia,,2021-05-07,1.62,"Data for China added, June 10"
Asia,,2021-05-08,1.66,"Data for China added, June 10"
Asia,,2021-05-09,1.67,"Data for China added, June 10"
Asia,,2021-05-10,1.73,"Data for China added, June 10"
Asia,,2021-05-11,1.8,"Data for China added, June 10"
Asia,,2021-05-12,1.83,"Data for China added, June 10"
Asia,,2021-05-13,1.88,"Data for China added, June 10"
Asia,,2021-05-14,1.9,"Data for China added, June 10"
Asia,,2021-05-15,1.92,"Data for China added, June 10"
Asia,,2021-05-16,1.93,"Data for China added, June 10"
Asia,,2021-05-17,1.96,"Data for China added, June 10"
Asia,,2021-05-18,2,"Data for China added, June 10"
Asia,,2021-05-19,2.01,"Data for China added, June 10"
Asia,,2021-05-20,2.05,"Data for China added, June 10"
Asia,,2021-05-21,2.08,"Data for China added, June 10"
Asia,,2021-05-22,2.09,"Data for China added, June 10"
Asia,,2021-05-23,2.11,"Data for China added, June 10"
Asia,,2021-05-24,2.14,"Data for China added, June 10"
Asia,,2021-05-25,2.16,"Data for China added, June 10"
Asia,,2021-05-26,2.17,"Data for China added, June 10"
Asia,,2021-05-27,2.2,"Data for China added, June 10"
Asia,,2021-05-28,2.21,"Data for China added, June 10"
Asia,,2021-05-29,2.23,"Data for China added, June 10"
Asia,,2021-05-30,2.25,"Data for China added, June 10"
Asia,,2021-05-31,2.27,"Data for China added, June 10"
Asia,,2021-06-01,2.3,"Data for China added, June 10"
Asia,,2021-06-02,2.33,"Data for China added, June 10"
Asia,,2021-06-03,2.35,"Data for China added, June 10"
Asia,,2021-06-04,2.38,"Data for China added, June 10"
Asia,,2021-06-05,2.4,"Data for China added, June 10"
Asia,,2021-06-06,2.42,"Data for China added, June 10"
Asia,,2021-06-07,2.44,"Data for China added, June 10"
Asia,,2021-06-08,2.48,"Data for China added, June 10"
Asia,,2021-06-09,2.51,"Data for China added, June 10"
Asia,,2021-06-10,7.35,"Data for China added, June 10"
Asia,,2021-06-11,7.38,"Data for China added, June 10"
Asia,,2021-06-12,7.41,"Data for China added, June 10"
Asia,,2021-06-13,7.44,"Data for China added, June 10"
Asia,,2021-06-14,7.48,"Data for China added, June 10"
Asia,,2021-06-15,7.53,"Data for China added, June 10"
Asia,,2021-06-16,7.58,"Data for China added, June 10"
Asia,,2021-06-17,7.62,"Data for China added, June 10"
Asia,,2021-06-18,7.65,"Data for China added, June 10"
Asia,,2021-06-19,7.69,"Data for China added, June 10"
Asia,,2021-06-20,7.72,"Data for China added, June 10"
Asia,,2021-06-21,7.77,"Data for China added, June 10"
Asia,,2021-06-22,7.81,"Data for China added, June 10"
Asia,,2021-06-23,7.85,"Data for China added, June 10"
Asia,,2021-06-24,7.9,"Data for China added, June 10"
Asia,,2021-06-25,7.95,"Data for China added, June 10"
Asia,,2021-06-26,8,"Data for China added, June 10"
Asia,,2021-06-27,8.07,"Data for China added, June 10"
Asia,,2021-06-28,8.12,"Data for China added, June 10"
Asia,,2021-06-29,8.2,"Data for China added, June 10"
Asia,,2021-06-30,8.25,"Data for China added, June 10"
Asia,,2021-07-01,8.31,"Data for China added, June 10"
Asia,,2021-07-02,8.35,"Data for China added, June 10"
Asia,,2021-07-03,8.46,"Data for China added, June 10"
Asia,,2021-07-04,8.51,"Data for China added, June 10"
Asia,,2021-07-05,8.63,"Data for China added, June 10"
Asia,,2021-07-06,8.69,"Data for China added, June 10"
Asia,,2021-07-07,8.76,"Data for China added, June 10"
Asia,,2021-07-08,8.88,"Data for China added, June 10"
Asia,,2021-07-09,8.92,"Data for China added, June 10"
Asia,,2021-07-10,9.01,"Data for China added, June 10"
Asia,,2021-07-11,9.06,"Data for China added, June 10"
Asia,,2021-07-12,9.14,"Data for China added, June 10"
Asia,,2021-07-13,9.23,"Data for China added, June 10"
Asia,,2021-07-14,9.33,"Data for China added, June 10"
Asia,,2021-07-15,9.43,"Data for China added, June 10"
Asia,,2021-07-16,9.52,"Data for China added, June 10"
Asia,,2021-07-17,9.61,"Data for China added, June 10"
Asia,,2021-07-18,9.65,"Data for China added, June 10"
Asia,,2021-07-19,9.75,"Data for China added, June 10"
Asia,,2021-07-20,9.81,"Data for China added, June 10"
Asia,,2021-07-21,9.88,"Data for China added, June 10"
Asia,,2021-07-22,9.98,"Data for China added, June 10"
Asia,,2021-07-23,10.06,"Data for China added, June 10"
Asia,,2021-07-24,10.15,"Data for China added, June 10"
Asia,,2021-07-25,10.23,"Data for China added, June 10"
Asia,,2021-07-26,10.39,"Data for China added, June 10"
Asia,,2021-07-27,10.5,"Data for China added, June 10"
Asia,,2021-07-28,10.59,"Data for China added, June 10"
Asia,,2021-07-29,10.73,"Data for China added, June 10"
Asia,,2021-07-30,10.83,"Data for China added, June 10"
Asia,,2021-07-31,10.89,"Data for China added, June 10"
Asia,,2021-08-01,10.98,"Data for China added, June 10"
Asia,,2021-08-02,11.07,"Data for China added, June 10"
Asia,,2021-08-03,11.21,"Data for China added, June 10"
Asia,,2021-08-04,11.31,"Data for China added, June 10"
Asia,,2021-08-05,11.41,"Data for China added, June 10"
Asia,,2021-08-06,11.49,"Data for China added, June 10"
Asia,,2021-08-07,11.56,"Data for China added, June 10"
Asia,,2021-08-08,11.64,"Data for China added, June 10"
Asia,,2021-08-09,11.73,"Data for China added, June 10"
Australia,AUS,2021-05-24,1.63,
Australia,AUS,2021-05-25,1.64,
Australia,AUS,2021-05-26,1.85,
Australia,AUS,2021-05-27,1.89,
Australia,AUS,2021-05-28,1.93,
Australia,AUS,2021-05-29,1.95,
Australia,AUS,2021-05-30,1.95,
Australia,AUS,2021-05-31,1.96,
Australia,AUS,2021-06-01,1.97,
Australia,AUS,2021-06-02,2.12,
Australia,AUS,2021-06-03,2.15,
Australia,AUS,2021-06-04,2.19,
Australia,AUS,2021-06-05,2.21,
Australia,AUS,2021-06-06,2.23,
Australia,AUS,2021-06-07,2.26,
Australia,AUS,2021-06-08,2.49,
Australia,AUS,2021-06-09,2.55,
Australia,AUS,2021-06-10,2.57,
Australia,AUS,2021-06-11,2.62,
Australia,AUS,2021-06-12,2.68,
Australia,AUS,2021-06-13,2.72,
Australia,AUS,2021-06-14,2.73,
Australia,AUS,2021-06-15,2.74,
Australia,AUS,2021-06-16,3.05,
Australia,AUS,2021-06-17,3.14,
Australia,AUS,2021-06-18,3.22,
Australia,AUS,2021-06-22,4.26,
Australia,AUS,2021-06-23,4.37,
Australia,AUS,2021-06-24,4.43,
Australia,AUS,2021-06-25,4.59,
Australia,AUS,2021-06-29,5.79,
Australia,AUS,2021-06-30,5.89,
Australia,AUS,2021-07-02,6.77,
Australia,AUS,2021-07-03,7.09,
Australia,AUS,2021-07-04,7.28,
Australia,AUS,2021-07-05,7.36,
Australia,AUS,2021-07-06,7.62,
Australia,AUS,2021-07-07,7.94,
Australia,AUS,2021-07-08,8.23,
Australia,AUS,2021-07-09,8.55,
Australia,AUS,2021-07-10,8.84,
Australia,AUS,2021-07-11,9.03,
Australia,AUS,2021-07-12,9.12,
Australia,AUS,2021-07-13,9.41,
Australia,AUS,2021-07-14,9.76,
Australia,AUS,2021-07-15,10.11,
Australia,AUS,2021-07-16,10.47,
Australia,AUS,2021-07-17,10.8,
Australia,AUS,2021-07-18,10.99,
Australia,AUS,2021-07-19,11.09,
Australia,AUS,2021-07-20,11.4,
Australia,AUS,2021-07-21,11.74,
Australia,AUS,2021-07-22,12.12,
Australia,AUS,2021-07-23,12.48,
Australia,AUS,2021-07-24,12.83,
Australia,AUS,2021-07-25,13.05,
Australia,AUS,2021-07-26,13.17,
Australia,AUS,2021-07-27,13.51,
Australia,AUS,2021-07-28,13.9,
Australia,AUS,2021-07-29,14.22,
Australia,AUS,2021-07-30,14.63,
Australia,AUS,2021-07-31,15.03,
Australia,AUS,2021-08-01,15.27,
Australia,AUS,2021-08-02,15.42,
Australia,AUS,2021-08-03,15.79,
Australia,AUS,2021-08-04,16.23,
Australia,AUS,2021-08-05,16.68,
Australia,AUS,2021-08-06,17.15,
Australia,AUS,2021-08-07,17.61,
Australia,AUS,2021-08-08,17.94,
Australia,AUS,2021-08-09,18.09,
Austria,AUT,2021-01-16,0,
Austria,AUT,2021-01-17,0,
Austria,AUT,2021-01-18,0.01,
Austria,AUT,2021-01-19,0.03,
Austria,AUT,2021-01-20,0.05,
Austria,AUT,2021-01-21,0.05,
Austria,AUT,2021-01-22,0.05,
Austria,AUT,2021-01-23,0.05,
Austria,AUT,2021-01-24,0.05,
Austria,AUT,2021-01-25,0.06,
Austria,AUT,2021-01-26,0.07,
Austria,AUT,2021-01-27,0.07,
Austria,AUT,2021-01-28,0.1,
Austria,AUT,2021-01-29,0.21,
Austria,AUT,2021-01-30,0.24,
Austria,AUT,2021-01-31,0.25,
Austria,AUT,2021-02-01,0.28,
Austria,AUT,2021-02-02,0.44,
Austria,AUT,2021-02-03,0.61,
Austria,AUT,2021-02-04,0.81,
Austria,AUT,2021-02-05,1,
Austria,AUT,2021-02-06,1.07,
Austria,AUT,2021-02-07,1.12,
Austria,AUT,2021-02-08,1.21,
Austria,AUT,2021-02-09,1.4,
Austria,AUT,2021-02-10,1.6,
Austria,AUT,2021-02-11,1.82,
Austria,AUT,2021-02-12,2.02,
Austria,AUT,2021-02-13,2.08,
Austria,AUT,2021-02-14,2.1,
Austria,AUT,2021-02-15,2.13,
Austria,AUT,2021-02-16,2.22,
Austria,AUT,2021-02-17,2.33,
Austria,AUT,2021-02-18,2.42,
Austria,AUT,2021-02-19,2.51,
Austria,AUT,2021-02-20,2.53,
Austria,AUT,2021-02-21,2.53,
Austria,AUT,2021-02-22,2.55,
Austria,AUT,2021-02-23,2.6,
Austria,AUT,2021-02-24,2.64,
Austria,AUT,2021-02-25,2.68,
Austria,AUT,2021-02-26,2.74,
Austria,AUT,2021-02-27,2.76,
Austria,AUT,2021-02-28,2.77,
Austria,AUT,2021-03-01,2.78,
Austria,AUT,2021-03-02,2.8,
Austria,AUT,2021-03-03,2.83,
Austria,AUT,2021-03-04,2.86,
Austria,AUT,2021-03-05,2.9,
Austria,AUT,2021-03-06,2.92,
Austria,AUT,2021-03-07,2.93,
Austria,AUT,2021-03-08,2.95,
Austria,AUT,2021-03-09,2.99,
Austria,AUT,2021-03-10,3.04,
Austria,AUT,2021-03-11,3.1,
Austria,AUT,2021-03-12,3.16,
Austria,AUT,2021-03-13,3.22,
Austria,AUT,2021-03-14,3.27,
Austria,AUT,2021-03-15,3.3,
Austria,AUT,2021-03-16,3.37,
Austria,AUT,2021-03-17,3.46,
Austria,AUT,2021-03-18,3.55,
Austria,AUT,2021-03-19,3.65,
Austria,AUT,2021-03-20,3.75,
Austria,AUT,2021-03-21,3.8,
Austria,AUT,2021-03-22,3.83,
Austria,AUT,2021-03-23,4.01,
Austria,AUT,2021-03-24,4.21,
Austria,AUT,2021-03-25,4.4,
Austria,AUT,2021-03-26,4.61,
Austria,AUT,2021-03-27,4.77,
Austria,AUT,2021-03-28,4.82,
Austria,AUT,2021-03-29,4.89,
Austria,AUT,2021-03-30,5.02,
Austria,AUT,2021-03-31,5.17,
Austria,AUT,2021-04-01,5.38,
Austria,AUT,2021-04-02,5.59,
Austria,AUT,2021-04-03,5.7,
Austria,AUT,2021-04-04,5.72,
Austria,AUT,2021-04-05,5.77,
Austria,AUT,2021-04-06,5.9,
Austria,AUT,2021-04-07,6.08,
Austria,AUT,2021-04-08,6.37,
Austria,AUT,2021-04-09,6.74,
Austria,AUT,2021-04-10,7.06,
Austria,AUT,2021-04-11,7.24,
Austria,AUT,2021-04-12,7.32,
Austria,AUT,2021-04-13,7.45,
Austria,AUT,2021-04-14,7.6,
Austria,AUT,2021-04-15,7.81,
Austria,AUT,2021-04-16,8.02,
Austria,AUT,2021-04-17,8.26,
Austria,AUT,2021-04-18,8.31,
Austria,AUT,2021-04-19,8.38,
Austria,AUT,2021-04-20,8.52,
Austria,AUT,2021-04-21,8.64,
Austria,AUT,2021-04-22,8.76,
Austria,AUT,2021-04-23,8.88,
Austria,AUT,2021-04-24,8.95,
Austria,AUT,2021-04-25,8.97,
Austria,AUT,2021-04-26,9.01,
Austria,AUT,2021-04-27,9.14,
Austria,AUT,2021-04-28,9.3,
Austria,AUT,2021-04-29,9.47,
Austria,AUT,2021-04-30,9.62,
Austria,AUT,2021-05-01,9.71,
Austria,AUT,2021-05-02,9.73,
Austria,AUT,2021-05-03,9.86,
Austria,AUT,2021-05-04,10.11,
Austria,AUT,2021-05-05,10.31,
Austria,AUT,2021-05-06,10.54,
Austria,AUT,2021-05-07,10.8,
Austria,AUT,2021-05-08,11.02,
Austria,AUT,2021-05-09,11.09,
Austria,AUT,2021-05-10,11.21,
Austria,AUT,2021-05-11,11.41,
Austria,AUT,2021-05-12,11.68,
Austria,AUT,2021-05-13,11.78,
Austria,AUT,2021-05-14,12.05,
Austria,AUT,2021-05-15,12.24,
Austria,AUT,2021-05-16,12.32,
Austria,AUT,2021-05-17,12.52,
Austria,AUT,2021-05-18,12.83,
Austria,AUT,2021-05-19,13.21,
Austria,AUT,2021-05-20,13.61,
Austria,AUT,2021-05-21,14.08,
Austria,AUT,2021-05-22,14.3,
Austria,AUT,2021-05-23,14.43,
Austria,AUT,2021-05-24,14.57,
Austria,AUT,2021-05-25,14.78,
Austria,AUT,2021-05-26,15.29,
Austria,AUT,2021-05-27,15.82,
Austria,AUT,2021-05-28,16.45,
Austria,AUT,2021-05-29,16.86,
Austria,AUT,2021-05-30,17.13,
Austria,AUT,2021-05-31,17.41,
Austria,AUT,2021-06-01,17.87,
Austria,AUT,2021-06-02,18.67,
Austria,AUT,2021-06-03,19.1,
Austria,AUT,2021-06-04,19.66,
Austria,AUT,2021-06-05,19.99,
Austria,AUT,2021-06-06,20.32,
Austria,AUT,2021-06-07,20.7,
Austria,AUT,2021-06-08,21.22,
Austria,AUT,2021-06-09,21.87,
Austria,AUT,2021-06-10,22.69,
Austria,AUT,2021-06-11,23.58,
Austria,AUT,2021-06-12,24.04,
Austria,AUT,2021-06-13,24.27,
Austria,AUT,2021-06-14,24.62,
Austria,AUT,2021-06-15,25.09,
Austria,AUT,2021-06-16,25.9,
Austria,AUT,2021-06-17,26.74,
Austria,AUT,2021-06-18,27.58,
Austria,AUT,2021-06-19,27.98,
Austria,AUT,2021-06-20,28.18,
Austria,AUT,2021-06-21,28.55,
Austria,AUT,2021-06-22,29.19,
Austria,AUT,2021-06-23,30.06,
Austria,AUT,2021-06-24,30.93,
Austria,AUT,2021-06-25,31.91,
Austria,AUT,2021-06-26,32.48,
Austria,AUT,2021-06-27,32.69,
Austria,AUT,2021-06-28,33.12,
Austria,AUT,2021-06-29,33.82,
Austria,AUT,2021-06-30,34.76,
Austria,AUT,2021-07-01,35.77,
Austria,AUT,2021-07-02,36.76,
Austria,AUT,2021-07-03,37.32,
Austria,AUT,2021-07-04,37.61,
Austria,AUT,2021-07-05,37.97,
Austria,AUT,2021-07-06,38.61,
Austria,AUT,2021-07-07,39.4,
Austria,AUT,2021-07-08,40.22,
Austria,AUT,2021-07-09,41,
Austria,AUT,2021-07-10,41.45,
Austria,AUT,2021-07-11,41.69,
Austria,AUT,2021-07-12,42.01,
Austria,AUT,2021-07-13,42.63,
Austria,AUT,2021-07-14,43.37,
Austria,AUT,2021-07-15,43.91,
Austria,AUT,2021-07-16,44.63,
Austria,AUT,2021-07-17,45.07,
Austria,AUT,2021-07-18,45.32,
Austria,AUT,2021-07-19,45.56,
Austria,AUT,2021-07-20,45.96,
Austria,AUT,2021-07-21,46.59,
Austria,AUT,2021-07-22,47.2,
Austria,AUT,2021-07-23,47.83,
Austria,AUT,2021-07-24,48.3,
Austria,AUT,2021-07-25,48.56,
Austria,AUT,2021-07-26,48.81,
Austria,AUT,2021-07-27,49.33,
Austria,AUT,2021-07-28,49.88,
Austria,AUT,2021-07-29,50.29,
Austria,AUT,2021-07-30,50.81,
Austria,AUT,2021-07-31,51.15,
Austria,AUT,2021-08-01,51.43,
Austria,AUT,2021-08-02,51.69,
Austria,AUT,2021-08-03,52.12,
Austria,AUT,2021-08-04,52.54,
Austria,AUT,2021-08-05,52.9,
Austria,AUT,2021-08-06,53.31,
Austria,AUT,2021-08-07,53.57,
Austria,AUT,2021-08-08,53.8,
Austria,AUT,2021-08-09,53.91,
Azerbaijan,AZE,2021-04-01,2.94,
Azerbaijan,AZE,2021-04-02,3.15,
Azerbaijan,AZE,2021-04-03,3.38,
Azerbaijan,AZE,2021-04-04,3.52,
Azerbaijan,AZE,2021-04-05,3.52,
Azerbaijan,AZE,2021-04-06,3.66,
Azerbaijan,AZE,2021-04-07,3.81,
Azerbaijan,AZE,2021-04-08,3.92,
Azerbaijan,AZE,2021-04-09,4,
Azerbaijan,AZE,2021-04-10,4.09,
Azerbaijan,AZE,2021-04-11,4.13,
Azerbaijan,AZE,2021-04-12,4.13,
Azerbaijan,AZE,2021-04-13,4.19,
Azerbaijan,AZE,2021-04-14,4.24,
Azerbaijan,AZE,2021-04-15,4.29,
Azerbaijan,AZE,2021-04-16,4.34,
Azerbaijan,AZE,2021-04-17,4.4,
Azerbaijan,AZE,2021-04-18,4.42,
Azerbaijan,AZE,2021-04-19,4.42,
Azerbaijan,AZE,2021-04-20,4.47,
Azerbaijan,AZE,2021-04-21,4.52,
Azerbaijan,AZE,2021-04-22,4.58,
Azerbaijan,AZE,2021-04-23,4.64,
Azerbaijan,AZE,2021-04-24,4.71,
Azerbaijan,AZE,2021-04-25,4.78,
Azerbaijan,AZE,2021-04-26,4.78,
Azerbaijan,AZE,2021-04-27,4.87,
Azerbaijan,AZE,2021-04-28,4.96,
Azerbaijan,AZE,2021-04-29,5.05,
Azerbaijan,AZE,2021-04-30,5.15,
Azerbaijan,AZE,2021-05-01,5.26,
Azerbaijan,AZE,2021-05-02,5.34,
Azerbaijan,AZE,2021-05-04,5.49,
Azerbaijan,AZE,2021-05-05,5.7,
Azerbaijan,AZE,2021-05-06,5.93,
Azerbaijan,AZE,2021-05-07,6.22,
Azerbaijan,AZE,2021-05-08,6.51,
Azerbaijan,AZE,2021-05-09,6.72,
Azerbaijan,AZE,2021-05-10,6.73,
Azerbaijan,AZE,2021-05-11,6.87,
Azerbaijan,AZE,2021-05-12,7.03,
Azerbaijan,AZE,2021-05-13,7.19,
Azerbaijan,AZE,2021-05-14,7.29,
Azerbaijan,AZE,2021-05-15,7.41,
Azerbaijan,AZE,2021-05-16,7.54,
Azerbaijan,AZE,2021-05-18,7.81,
Azerbaijan,AZE,2021-05-19,7.98,
Azerbaijan,AZE,2021-05-20,8.12,
Azerbaijan,AZE,2021-05-21,8.23,
Azerbaijan,AZE,2021-05-22,8.35,
Azerbaijan,AZE,2021-05-23,8.41,
Azerbaijan,AZE,2021-05-24,8.41,
Azerbaijan,AZE,2021-05-25,8.51,
Azerbaijan,AZE,2021-05-26,8.59,
Azerbaijan,AZE,2021-05-27,8.69,
Azerbaijan,AZE,2021-05-28,8.78,
Azerbaijan,AZE,2021-05-29,8.82,
Azerbaijan,AZE,2021-05-30,8.88,
Azerbaijan,AZE,2021-05-31,8.88,
Azerbaijan,AZE,2021-06-01,8.95,
Azerbaijan,AZE,2021-06-02,9.02,
Azerbaijan,AZE,2021-06-03,9.07,
Azerbaijan,AZE,2021-06-04,9.13,
Azerbaijan,AZE,2021-06-05,9.18,
Azerbaijan,AZE,2021-06-06,9.22,
Azerbaijan,AZE,2021-06-07,9.22,
Azerbaijan,AZE,2021-06-08,9.27,
Azerbaijan,AZE,2021-06-09,9.32,
Azerbaijan,AZE,2021-06-10,9.37,
Azerbaijan,AZE,2021-06-11,9.41,
Azerbaijan,AZE,2021-06-12,9.46,
Azerbaijan,AZE,2021-06-13,9.51,
Azerbaijan,AZE,2021-06-14,9.51,
Azerbaijan,AZE,2021-06-15,9.6,
Azerbaijan,AZE,2021-06-16,9.66,
Azerbaijan,AZE,2021-06-17,9.79,
Azerbaijan,AZE,2021-06-18,9.93,
Azerbaijan,AZE,2021-06-20,10.26,
Azerbaijan,AZE,2021-06-21,10.26,
Azerbaijan,AZE,2021-06-22,10.46,
Azerbaijan,AZE,2021-06-23,10.68,
Azerbaijan,AZE,2021-06-24,10.97,
Azerbaijan,AZE,2021-06-25,11.32,
Azerbaijan,AZE,2021-06-26,11.65,
Azerbaijan,AZE,2021-06-27,11.93,
Azerbaijan,AZE,2021-06-28,11.93,
Azerbaijan,AZE,2021-06-29,12.31,
Azerbaijan,AZE,2021-06-30,12.78,
Azerbaijan,AZE,2021-07-01,13.22,
Azerbaijan,AZE,2021-07-02,13.61,
Azerbaijan,AZE,2021-07-03,13.99,
Azerbaijan,AZE,2021-07-04,14.28,
Azerbaijan,AZE,2021-07-05,14.28,
Azerbaijan,AZE,2021-07-06,14.63,
Azerbaijan,AZE,2021-07-07,14.94,
Azerbaijan,AZE,2021-07-08,15.26,
Azerbaijan,AZE,2021-07-09,15.56,
Azerbaijan,AZE,2021-07-10,15.88,
Azerbaijan,AZE,2021-07-11,16.11,
Azerbaijan,AZE,2021-07-12,16.11,
Azerbaijan,AZE,2021-07-13,16.42,
Azerbaijan,AZE,2021-07-14,16.65,
Azerbaijan,AZE,2021-07-15,16.88,
Azerbaijan,AZE,2021-07-16,17.11,
Azerbaijan,AZE,2021-07-17,17.33,
Azerbaijan,AZE,2021-07-18,17.52,
Azerbaijan,AZE,2021-07-19,17.52,
Azerbaijan,AZE,2021-07-20,17.68,
Azerbaijan,AZE,2021-07-21,17.77,
Azerbaijan,AZE,2021-07-22,17.89,
Azerbaijan,AZE,2021-07-24,18.57,
Azerbaijan,AZE,2021-07-25,18.84,
Azerbaijan,AZE,2021-07-26,18.84,
Azerbaijan,AZE,2021-07-27,19.19,
Azerbaijan,AZE,2021-07-28,19.56,
Azerbaijan,AZE,2021-07-29,19.93,
Azerbaijan,AZE,2021-07-30,20.29,
Azerbaijan,AZE,2021-07-31,20.64,
Azerbaijan,AZE,2021-08-01,20.88,
Azerbaijan,AZE,2021-08-02,20.88,
Azerbaijan,AZE,2021-08-03,21.18,
Azerbaijan,AZE,2021-08-04,21.44,
Azerbaijan,AZE,2021-08-05,21.67,
Azerbaijan,AZE,2021-08-07,22.1,
Azerbaijan,AZE,2021-08-08,22.27,
Azerbaijan,AZE,2021-08-09,22.27,
Bahamas,BHS,2021-05-21,1.53,
